StationID	Ux_Avg	Ux_Std	Uy_Avg	Uy_Std	Uz_Avg	Uz_Std	Tsonic_Avg	Tsonic_Std	CSAT_WSpd_Mean	CSAT_WSpd_ResultantMean	CSAT_WDir_ResultantMean	CSAT_WDir_Std	CSAT_WDir_Offset	CSAT_CommsFail_Tot	CSAT_DiagFail_Tot	CSAT_Diag_LowAmp_Tot	CSAT_Diag_HighAmp_Tot	CSAT_Diag_Tracking_Tot	CSAT_Diag_HighDeltaC_Tot!	CSAT_Diag_Acq_Tot	CSAT_Diag_LowVolt_Tot	CSAT_Diag_TrigErr_Tot	CSAT_Diag_IntHum_Tot	CSAT_Diag_MemErr_Tot	CSAT_BoardTemp_Avg	CSAT_BoardHumidity_Avg	CSAT_InclinePitch_Avg	CSAT_InclineRoll_Avg	Tair_Avg	Hair_Avg	Tdew_Avg	CNR4_SWUpper_Avg	CNR4_SWLower_Avg	CNR4_LWUpper_Avg	CNR4_LWLower_Avg	CNR4_LWUpperTCor_Avg	CNR4_LWLowerTCor_Avg	CNR4_TC_Avg	CNR4_SWNet_Avg	CNR4_LWNet_Avg	CNR4_SWAlbedo_Avg	CNR4_Net_Avg	VWC_Avg	EC_Avg	Tsoil_Avg	Patm_Avg	LoggerBattery_Avg	LoggerTemp_Avg	ScanCount	
m/s	m/s	m/s	m/s	m/s	m/s	degC	degC	m/s	m/s	Deg	Deg	deg	degC	%	deg	deg	DegC	%	degC	W/m^2	W/m^2	W/m^2	W/m^2	W/m^2	W/m^2	degC	W/m^2	W/m^2	W/m^2/W/m^2	W/m^2	m^3/m^3	dS/m	degC	hPa	V	degC	
Smp	Avg	Std	Avg	Std	Avg	Std	Avg	Std	WVc	WVc	WVc	WVc	Smp	Tot	Tot	Tot	Tot	Tot	Tot	Tot	Tot	Tot	Tot	Tot	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Tot	
2021-1-14 16:33:54, Dangbo, -0.002520, 0.932537, 2.423565, 0.941323, 0.075638, 0.524486, 33.159248, 0.519603, 2.595403, 2.423567, 269.940430, 20.842014, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.643578, 53.507507, 0.028307, 0.278780, 30.383911, 73.905540, 25.217884, 239.576996, 51.672081, -68.396828, 27.452675, 425.831940, 521.681458, 32.402348, 187.904907, -95.849503, 0.215947, 92.055412, 0.048196, 0.008744, 37.531891, 1003.027771, 13.580000, 39.579998, 360
2021-1-14 17:3:54, Dangbo, 0.333991, 0.847749, 2.440952, 0.924667, 0.056153, 0.433321, 32.368095, 0.303919, 2.602344, 2.463697, 277.791290, 18.696426, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.382637, 53.881138, 0.034528, 0.292785, 29.582726, 76.731186, 25.076635, 136.478821, 31.373884, -63.841003, 20.154629, 420.966827, 504.962463, 30.935295, 105.104927, -83.995636, 0.230996, 21.109293, 0.048198, 0.008743, 37.685005, 1003.160950, 13.560000, 35.520000, 360
2021-1-14 17:33:54, Dangbo, 0.265138, 0.701481, 2.174051, 0.798504, -0.031217, 0.388622, 31.743319, 0.231772, 2.292426, 2.190159, 276.953217, 17.108238, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.062153, 54.268417, 0.037650, 0.312555, 28.848320, 80.495781, 25.167900, 54.876415, 13.966505, -58.075642, 14.469584, 418.135773, 490.681000, 29.578253, 40.909912, -72.545227, 0.256848, -31.635317, 0.048191, 0.008769, 37.733345, 1003.407837, 13.250000, 36.070000, 360
2021-1-14 18:3:54, Dangbo, 0.225131, 0.551593, 1.763336, 0.591888, -0.007856, 0.345241, 31.051950, 0.194745, 1.861605, 1.777649, 277.275787, 17.201487, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.610764, 54.679585, 0.039096, 0.328349, 28.041243, 84.773300, 25.252022, 7.362536, 3.010122, -52.197525, 11.379066, 415.438507, 479.015106, 28.206421, 4.352414, -63.576595, -0.169163, -59.224182, 0.048191, 0.008761, 37.682140, 1003.695374, 10.170000, 33.670002, 360
2021-1-14 18:33:54, Dangbo, 0.120888, 0.379669, 1.294332, 0.436116, 0.001133, 0.245377, 30.484894, 0.144823, 1.350335, 1.299966, 275.335846, 15.643834, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.710415, 54.804131, 0.037221, 0.333223, 27.441296, 88.213661, 25.331635, -3.370558, 1.638697, -49.292839, 10.185802, 412.537292, 472.015930, 27.266993, -5.009254, -59.478642, -0.496511, -64.487900, 0.048192, 0.008760, 37.542568, 1003.965027, 10.160000, 31.610001, 360
2021-1-14 19:3:54, Dangbo, -0.067596, 0.360031, 1.230874, 0.405050, 0.002426, 0.227547, 30.228765, 0.102298, 1.282930, 1.232728, 266.856659, 16.022875, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.226562, 54.686409, 0.035340, 0.338133, 27.098099, 90.867538, 25.492847, -3.273878, 2.060429, -49.116699, 9.120176, 409.487854, 467.724701, 26.741217, -5.334307, -58.236877, -0.632205, -63.571186, 0.048195, 0.008757, 37.333336, 1004.260864, 10.150000, 27.750000, 360
2021-1-14 19:33:54, Dangbo, -0.142630, 0.349587, 1.175103, 0.389749, 0.031171, 0.241012, 30.065174, 0.111129, 1.231434, 1.183728, 263.079468, 15.942890, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.992188, 54.599400, 0.033994, 0.340524, 26.916086, 91.984703, 25.518837, -2.876329, 2.203260, -45.810329, 8.271232, 411.224884, 465.306427, 26.484381, -5.079589, -54.081558, -0.772326, -59.161148, 0.048193, 0.008713, 37.076260, 1004.511658, 10.140000, 26.950001, 360
2021-1-14 20:3:54, Dangbo, -0.028528, 0.464614, 1.454064, 0.482666, 0.025307, 0.292652, 29.919065, 0.133487, 1.525758, 1.454344, 268.876038, 17.523987, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.856422, 54.439026, 0.034823, 0.342143, 26.787481, 91.982559, 25.391323, -2.887378, 1.965017, -47.988243, 6.471799, 408.548401, 463.008453, 26.402632, -4.852395, -54.460037, -0.685679, -59.312435, 0.047586, 0.008648, 36.789093, 1004.700195, 10.130000, 29.029999, 360
2021-1-14 20:33:54, Dangbo, -0.020122, 0.324865, 1.158374, 0.427891, 0.002970, 0.243532, 29.687918, 0.144745, 1.203719, 1.158548, 269.004822, 15.690972, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.612846, 54.447559, 0.031624, 0.344559, 26.565065, 91.633667, 25.107449, -2.985719, 2.051849, -50.020775, 5.316759, 404.663116, 460.000641, 26.098217, -5.037569, -55.337532, -0.692229, -60.375103, 0.047590, 0.008603, 36.495422, 1005.023010, 10.120000, 28.629999, 360
2021-1-14 21:3:54, Dangbo, -0.257485, 0.344474, 1.091393, 0.349182, 0.032533, 0.218583, 29.702898, 0.132646, 1.168551, 1.121355, 256.725342, 16.278570, 0.000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.533508, 54.387848, 0.033083, 0.345134, 26.584106, 90.565834, 24.929708, -2.567784, 2.431504, -48.228634, 4.875677, 405.684753, 458.789093, 25.971415, -4.999288, -53.104313, -0.949863, -58.103603, 0.047595, 0.008573, 36.199482, 1005.144287, 10.110000, 28.260000, 360
